activity_name,activity_definition_id,activity_instance_ids_guess,problem_name,domain,bddl_path,robot_type,robot_type_source,objects_count,object_synsets,rooms,predicates,eval_command_guess
set_up_a_coffee_station_in_your_kitchen,0,[0],set_up_a_coffee_station_in_your_kitchen-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_coffee_station_in_your_kitchen/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""bottle__of__coffee.n.01"", ""coffee_cup.n.01"", ""coffee_maker.n.01"", ""countertop.n.01"", ""dishwasher.n.01"", ""electric_kettle.n.01"", ""floor.n.01"", ""paper_coffee_filter.n.01"", ""saucer.n.02"", ""shelf.n.01""]","[""kitchen""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_coffee_station_in_your_kitchen_eval policy=websocket task.name=set_up_a_coffee_station_in_your_kitchen task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
set_up_a_guinea_pig_cage,0,[0],set_up_a_guinea_pig_cage-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_guinea_pig_cage/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bowl.n.01"", ""carton.n.02"", ""coffee_table.n.01"", ""floor.n.01"", ""hay.n.01"", ""hutch.n.01"", ""pellet_food.n.01"", ""pellet_food__bag.n.01"", ""water_bottle.n.01""]","[""living_room""]","[""covered"", ""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_guinea_pig_cage_eval policy=websocket task.name=set_up_a_guinea_pig_cage task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
set_up_a_home_office_in_your_garage,0,[0],set_up_a_home_office_in_your_garage-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_home_office_in_your_garage/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""carton.n.02"", ""computer.n.01"", ""floor.n.01"", ""router.n.02"", ""table.n.02"", ""table_lamp.n.01""]","[""garage""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_home_office_in_your_garage_eval policy=websocket task.name=set_up_a_home_office_in_your_garage task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
set_up_a_hot_dog_bar,0,[0],set_up_a_hot_dog_bar-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_hot_dog_bar/problem0.bddl,R1Pro,--robot-type,24,"[""agent.n.01"", ""bottle__of__catsup.n.01"", ""bottle__of__mustard.n.01"", ""bowl.n.01"", ""carving_knife.n.01"", ""chopping_board.n.01"", ""coffee_table.n.01"", ""countertop.n.01"", ""diced__vidalia_onion.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""frankfurter_bun.n.01"", ""hotdog.n.02"", ""plate.n.04"", ""sack.n.01"", ""tablecloth.n.01"", ""tongs.n.01"", ""vidalia_onion.n.01""]","[""garden"", ""kitchen""]","[""filled"", ""future"", ""inroom"", ""inside"", ""ontop"", ""overlaid"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_hot_dog_bar_eval policy=websocket task.name=set_up_a_hot_dog_bar task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
set_up_a_mouse_cage,0,[0],set_up_a_mouse_cage-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_mouse_cage/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bowl.n.01"", ""coffee_table.n.01"", ""floor.n.01"", ""hamster_wheel.n.01"", ""hand_towel.n.01"", ""hutch.n.01"", ""petfood.n.01"", ""petfood__bag.n.01"", ""water_bottle.n.01""]","[""living_room""]","[""filled"", ""inroom"", ""inside"", ""ontop"", ""overlaid""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_mouse_cage_eval policy=websocket task.name=set_up_a_mouse_cage task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
set_up_a_preschool_classroom,0,[0],set_up_a_preschool_classroom-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_preschool_classroom/problem0.bddl,R1Pro,--robot-type,44,"[""agent.n.01"", ""backpack.n.01"", ""blackboard.n.01"", ""blackboard_eraser.n.01"", ""carton.n.02"", ""chair.n.01"", ""computer.n.01"", ""floor.n.01"", ""globe.n.03"", ""mat.n.03"", ""notebook.n.01"", ""pen.n.01"", ""pencil.n.01"", ""table.n.02"", ""teddy.n.01"", ""wall_clock.n.01""]","[""classroom""]","[""inroom"", ""inside"", ""nextto"", ""ontop"", ""touching""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_preschool_classroom_eval policy=websocket task.name=set_up_a_preschool_classroom task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
set_up_a_webcam,0,[0],set_up_a_webcam-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/set_up_a_webcam/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""desk.n.01"", ""floor.n.01"", ""keyboard.n.01"", ""monitor.n.04"", ""mouse.n.04"", ""webcam.n.02""]","[""shared_office""]","[""attached"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/set_up_a_webcam_eval policy=websocket task.name=set_up_a_webcam task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_mousetraps,0,[0],setting_mousetraps-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_mousetraps/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""cabinet.n.01"", ""floor.n.01"", ""mousetrap.n.01"", ""sink.n.01""]","[""bathroom""]","[""inroom"", ""nextto"", ""ontop"", ""under""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_mousetraps_eval policy=websocket task.name=setting_mousetraps task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_table_for_coffee,0,[0],setting_table_for_coffee-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_table_for_coffee/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""bowl.n.01"", ""box__of__cream.n.01"", ""breakfast_table.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""espresso.n.01"", ""floor.n.01"", ""granulated_sugar.n.01"", ""napkin.n.01"", ""pitcher.n.02"", ""teaspoon.n.02""]","[""dining_room"", ""kitchen""]","[""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_table_for_coffee_eval policy=websocket task.name=setting_table_for_coffee task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_the_fire,0,[0],setting_the_fire-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_the_fire/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""cigar_lighter.n.01"", ""firewood.n.01"", ""floor.n.01"", ""newspaper.n.03"", ""table.n.02"", ""wood_fireplace.n.01""]","[""living_room""]","[""inroom"", ""inside"", ""on_fire"", ""ontop"", ""toggled_on""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_the_fire_eval policy=websocket task.name=setting_the_fire task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_the_table,0,[0],setting_the_table-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_the_table/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""breakfast_table.n.01"", ""cabinet.n.01"", ""cupcake.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""plate.n.04"", ""sink.n.01"", ""table_knife.n.01"", ""tablefork.n.01""]","[""dining_room"", ""kitchen""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_the_table_eval policy=websocket task.name=setting_the_table task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_bedroom_for_guest,0,[0],setting_up_bedroom_for_guest-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_bedroom_for_guest/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""bed.n.01"", ""blanket.n.01"", ""floor.n.01"", ""pillow.n.01""]","[""bedroom""]","[""inroom"", ""ontop"", ""overlaid""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_bedroom_for_guest_eval policy=websocket task.name=setting_up_bedroom_for_guest task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_for_an_event,0,[0],setting_up_for_an_event-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_for_an_event/problem0.bddl,R1Pro,--robot-type,16,"[""agent.n.01"", ""beer_bottle.n.01"", ""coffee_table.n.01"", ""floor.n.01"", ""gift_box.n.01"", ""hamburger.n.01"", ""tablecloth.n.01""]","[""garden""]","[""inroom"", ""nextto"", ""ontop"", ""overlaid""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_for_an_event_eval policy=websocket task.name=setting_up_for_an_event task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_garden_furniture,0,[0],setting_up_garden_furniture-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_garden_furniture/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""coffee_table.n.01"", ""driveway.n.01"", ""floor.n.01"", ""lawn.n.01"", ""lawn_chair.n.01"", ""pitcher.n.02"", ""teacup.n.02"", ""tree.n.01""]","[""garden""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_garden_furniture_eval policy=websocket task.name=setting_up_garden_furniture task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_living_room_for_guest,0,[0],setting_up_living_room_for_guest-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_living_room_for_guest/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bookcase.n.01"", ""bowl.n.01"", ""chip.n.04"", ""dust.n.01"", ""floor.n.01"", ""hardback.n.01"", ""rag.n.01"", ""table.n.02"", ""teddy.n.01""]","[""living_room""]","[""covered"", ""folded"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_living_room_for_guest_eval policy=websocket task.name=setting_up_living_room_for_guest task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_room_for_a_movie,0,[0],setting_up_room_for_a_movie-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_room_for_a_movie/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""bowl.n.01"", ""cabinet.n.01"", ""can__of__soda.n.01"", ""floor.n.01"", ""popcorn.n.02"", ""sack.n.01"", ""sheet.n.03"", ""sofa.n.01"", ""table.n.02"", ""television_receiver.n.01""]","[""kitchen"", ""living_room""]","[""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_room_for_a_movie_eval policy=websocket task.name=setting_up_room_for_a_movie task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_room_for_games,0,[0],setting_up_room_for_games-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_room_for_games/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""board_game.n.01"", ""cabinet.n.01"", ""die.n.01"", ""floor.n.01"", ""jigsaw_puzzle.n.01"", ""table.n.02""]","[""childs_room"", ""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_room_for_games_eval policy=websocket task.name=setting_up_room_for_games task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_silent_auction,0,[0],setting_up_silent_auction-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_silent_auction/problem0.bddl,R1Pro,--robot-type,20,"[""agent.n.01"", ""bust.n.03"", ""card.n.04"", ""carton.n.02"", ""clipboard.n.01"", ""floor.n.01"", ""painting.n.01"", ""portrait.n.02"", ""swivel_chair.n.01"", ""table.n.02""]","[""shared_office""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_silent_auction_eval policy=websocket task.name=setting_up_silent_auction task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setting_up_toy_train_track,0,[0],setting_up_toy_train_track-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setting_up_toy_train_track/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""bookcase.n.01"", ""carton.n.02"", ""floor.n.01"", ""train_set.n.01""]","[""living_room""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setting_up_toy_train_track_eval policy=websocket task.name=setting_up_toy_train_track task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setup_a_baby_crib,0,[0],setup_a_baby_crib-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setup_a_baby_crib/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""blanket.n.01"", ""cabinet.n.01"", ""crib.n.01"", ""doll.n.01"", ""floor.n.01"", ""teddy.n.01""]","[""childs_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setup_a_baby_crib_eval policy=websocket task.name=setup_a_baby_crib task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setup_a_bar_for_a_cocktail_party,0,[0],setup_a_bar_for_a_cocktail_party-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setup_a_bar_for_a_cocktail_party/problem0.bddl,R1Pro,--robot-type,30,"[""agent.n.01"", ""beer_bottle.n.01"", ""bottle__of__gin.n.01"", ""bottle__of__tequila.n.01"", ""bottle__of__vodka.n.01"", ""bucket.n.01"", ""carton__of__orange_juice.n.01"", ""corkscrew.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""ice_cube.n.01"", ""red_wine.n.01"", ""shot_glass.n.01"", ""tray.n.01"", ""water_glass.n.02"", ""white_wine.n.01"", ""wine_bottle.n.01"", ""wineglass.n.01""]","[""bar""]","[""filled"", ""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setup_a_bar_for_a_cocktail_party_eval policy=websocket task.name=setup_a_bar_for_a_cocktail_party task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setup_a_fish_tank,0,[0],setup_a_fish_tank-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setup_a_fish_tank/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""bucket.n.01"", ""floor.n.01"", ""pebble.n.01"", ""table.n.02"", ""tank.n.02"", ""water.n.06"", ""water_filter.n.01""]","[""living_room""]","[""filled"", ""inroom"", ""inside"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setup_a_fish_tank_eval policy=websocket task.name=setup_a_fish_tank task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setup_a_garden_party,0,[0],setup_a_garden_party-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setup_a_garden_party/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""bottle__of__champagne.n.01"", ""bottle__of__lemonade.n.01"", ""carving_knife.n.01"", ""coffee_table.n.01"", ""diced__watermelon.n.01"", ""floor.n.01"", ""goblet.n.01"", ""platter.n.01"", ""serving_cart.n.01"", ""tupperware.n.01""]","[""garden""]","[""contains"", ""filled"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setup_a_garden_party_eval policy=websocket task.name=setup_a_garden_party task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
setup_a_trampoline,0,[0],setup_a_trampoline-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/setup_a_trampoline/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""floor.n.01"", ""trampoline_leg.n.01"", ""trampoline_top.n.01""]","[""garden""]","[""attached"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/setup_a_trampoline_eval policy=websocket task.name=setup_a_trampoline task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
shampooing_carpet,0,[0],shampooing_carpet-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/shampooing_carpet/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bucket.n.01"", ""coffee_table.n.01"", ""floor.n.01"", ""rag.n.01"", ""rug.n.01"", ""scrub_brush.n.01"", ""shampoo.n.01"", ""shampoo__bottle.n.01"", ""sink.n.01"", ""sofa.n.01"", ""stain.n.01"", ""vacuum.n.04"", ""water.n.06""]","[""kitchen"", ""living_room""]","[""covered"", ""filled"", ""inroom"", ""inside"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/shampooing_carpet_eval policy=websocket task.name=shampooing_carpet task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
shopping_at_warehouse_stores,0,[0],shopping_at_warehouse_stores-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/shopping_at_warehouse_stores/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bag__of__cream_cheese.n.01"", ""baguet.n.01"", ""box__of__corn_flakes.n.01"", ""checkout.n.03"", ""chicken.n.01"", ""floor.n.01"", ""pomegranate.n.02"", ""shopping_cart.n.01"", ""watermelon.n.02""]","[""grocery_store""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/shopping_at_warehouse_stores_eval policy=websocket task.name=shopping_at_warehouse_stores task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
shoveling_coal,0,[0],shoveling_coal-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/shoveling_coal/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""bucket.n.01"", ""coal.n.01"", ""floor.n.01"", ""grill.n.02"", ""lawn.n.01"", ""shovel.n.01""]","[""garden""]","[""covered"", ""filled"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/shoveling_coal_eval policy=websocket task.name=shoveling_coal task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
shoveling_snow,0,[0],shoveling_snow-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/shoveling_snow/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""bucket.n.01"", ""floor.n.01"", ""granulated_salt.n.01"", ""lawn.n.01"", ""shovel.n.01"", ""snow.n.01""]","[""garden""]","[""covered"", ""filled"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/shoveling_snow_eval policy=websocket task.name=shoveling_snow task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
slicing_vegetables,0,[0],slicing_vegetables-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/slicing_vegetables/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""beet.n.02"", ""bell_pepper.n.02"", ""chopping_board.n.01"", ""countertop.n.01"", ""diced__beet.n.01"", ""diced__bell_pepper.n.01"", ""diced__zucchini.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""parer.n.02"", ""zucchini.n.02""]","[""kitchen""]","[""future"", ""inroom"", ""inside"", ""ontop"", ""open"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/slicing_vegetables_eval policy=websocket task.name=slicing_vegetables task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_art_supplies,0,[0],sorting_art_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_art_supplies/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bottle__of__glue.n.01"", ""cabinet.n.01"", ""carton.n.02"", ""coffee_table.n.01"", ""floor.n.01"", ""marker.n.03"", ""paintbrush.n.01"", ""pencil_box.n.01"", ""sheet.n.02""]","[""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_art_supplies_eval policy=websocket task.name=sorting_art_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_books_on_shelf,0,[0],sorting_books_on_shelf-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_books_on_shelf/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""bookcase.n.01"", ""coffee_table.n.01"", ""comic_book.n.01"", ""floor.n.01"", ""notebook.n.01"", ""textbook.n.01""]","[""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_books_on_shelf_eval policy=websocket task.name=sorting_books_on_shelf task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_bottles_cans_and_paper,0,[0],sorting_bottles_cans_and_paper-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_bottles_cans_and_paper/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""bucket.n.01"", ""can.n.01"", ""countertop.n.01"", ""floor.n.01"", ""magazine.n.02"", ""newspaper.n.03"", ""water_bottle.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_bottles_cans_and_paper_eval policy=websocket task.name=sorting_bottles_cans_and_paper task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_clothes,0,[0],sorting_clothes-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_clothes/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""bed.n.01"", ""blouse.n.01"", ""floor.n.01"", ""trouser.n.01"", ""wardrobe.n.01""]","[""bedroom"", ""closet""]","[""folded"", ""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_clothes_eval policy=websocket task.name=sorting_clothes task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_clothing,0,[0],sorting_clothing-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_clothing/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""bed.n.01"", ""floor.n.01"", ""hamper.n.02"", ""skirt.n.01"", ""stain.n.01"", ""trouser.n.01""]","[""bedroom""]","[""covered"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_clothing_eval policy=websocket task.name=sorting_clothing task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_household_items,0,[0],sorting_household_items-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_household_items/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""basket.n.01"", ""bottle__of__detergent.n.01"", ""box__of__sanitary_napkin.n.01"", ""cup.n.01"", ""floor.n.01"", ""shelf.n.01"", ""sink.n.01"", ""soap_dispenser.n.01"", ""toothbrush.n.01"", ""tube__of__toothpaste.n.01""]","[""bathroom"", ""bedroom""]","[""inroom"", ""inside"", ""nextto"", ""ontop"", ""under""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_household_items_eval policy=websocket task.name=sorting_household_items task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_items_for_garage_sale,0,[0],sorting_items_for_garage_sale-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_items_for_garage_sale/problem0.bddl,R1Pro,--robot-type,27,"[""agent.n.01"", ""ball.n.01"", ""blanket.n.01"", ""bookcase.n.01"", ""coat.n.01"", ""cooking_utensil.n.01"", ""floor.n.01"", ""gummed_label.n.01"", ""gym_shoe.n.01"", ""packing_box.n.02"", ""tennis_racket.n.01"", ""textbook.n.01"", ""toaster.n.02""]","[""garage""]","[""folded"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_items_for_garage_sale_eval policy=websocket task.name=sorting_items_for_garage_sale task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_laundry,0,[0],sorting_laundry-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_laundry/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""bed.n.01"", ""cabinet.n.01"", ""floor.n.01"", ""hamper.n.02"", ""jersey.n.03"", ""sock.n.01"", ""trouser.n.01"", ""undergarment.n.01""]","[""bedroom"", ""utility_room""]","[""folded"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_laundry_eval policy=websocket task.name=sorting_laundry task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
